topic	url	warc_file	doc_offset	doc_length	sentence_hash	sentence	start_in_text	length_in_text	merged_segments	ANNOTATOR_00	ANNOTATOR_01	ANNOTATOR_02	ANNOTATOR_03	ANNOTATOR_04	ANNOTATOR_05	ANNOTATOR_06	ANNOTATOR_07	ANNOTATOR_08	ANNOTATOR_09	ANNOTATOR_10	ANNOTATOR_11	ANNOTATOR_12	ANNOTATOR_13	ANNOTATOR_14	ANNOTATOR_15	ANNOTATOR_16	ANNOTATOR_17	ANNOTATOR_18	ANNOTATOR_19	ANNOTATOR_20	ANNOTATOR_21	ANNOTATOR_22	ANNOTATOR_23	ANNOTATOR_24	ANNOTATOR_25	ANNOTATOR_26	ANNOTATOR_27	ANNOTATOR_28	ANNOTATOR_29	ANNOTATOR_30	ANNOTATOR_31	ANNOTATOR_32	ANNOTATOR_33	ANNOTATOR_34	ANNOTATOR_35	ANNOTATOR_36	ANNOTATOR_37	ANNOTATOR_38	ANNOTATOR_39	ANNOTATOR_40	ANNOTATOR_41	ANNOTATOR_42	ANNOTATOR_43	ANNOTATOR_44	ANNOTATOR_45	ANNOTATOR_46	ANNOTATOR_47	ANNOTATOR_48	ANNOTATOR_49	ANNOTATOR_50	ANNOTATOR_51	ANNOTATOR_52	ANNOTATOR_53	ANNOTATOR_54	ANNOTATOR_55	ANNOTATOR_56	ANNOTATOR_57	ANNOTATOR_58	ANNOTATOR_59	ANNOTATOR_60	ANNOTATOR_61	ANNOTATOR_62	ANNOTATOR_63	ANNOTATOR_64	ANNOTATOR_65	ANNOTATOR_66	ANNOTATOR_67	ANNOTATOR_68	ANNOTATOR_69	ANNOTATOR_70	ANNOTATOR_71	ANNOTATOR_72	ANNOTATOR_73	ANNOTATOR_74	ANNOTATOR_75	ANNOTATOR_76	ANNOTATOR_77	ANNOTATOR_78	ANNOTATOR_79	ANNOTATOR_80	ANNOTATOR_81	ANNOTATOR_82	ANNOTATOR_83	ANNOTATOR_84	ANNOTATOR_85	ANNOTATOR_86	ANNOTATOR_87	ANNOTATOR_88	ANNOTATOR_89	ANNOTATOR_90	ANNOTATOR_91	ANNOTATOR_92	ANNOTATOR_93	ANNOTATOR_94	ANNOTATOR_95	ANNOTATOR_96	ANNOTATOR_97
minimum wage	http://www.scmp.com/business/economy/article/1561731/what-minimum-wage-failed-do	crawl-data/CC-MAIN-2016-07/segments/1454701152987.97/warc/CC-MAIN-20160205193912-00069-ip-10-236-182-209.ec2.internal.warc.gz	640796511	36432	c7efa2e7aa041729d4479b5113848b83		9044	179	('false', '(0,107);', 'con;')																('false', '(0,107);', 'con;')																																						('true', None, None)																																						('true', None, None)					('false', '(0,107);', 'con;')	('true', None, None)
minimum wage	http://www.epi.org/publication/issuebriefs_ib195/	crawl-data/CC-MAIN-2016-07/segments/1454701167599.48/warc/CC-MAIN-20160205193927-00092-ip-10-236-182-209.ec2.internal.warc.gz	397689832	28824	f35d62d6cff93aad8e6e1756bcb7d006		4552	212	('false', '(73,138);', 'con;')																														('true', None, None)	('true', None, None)										('false', '(22,49);(73,74);(149,62);', 'pro;con;con;')																																																		('true', None, None)						('false', '(73,138);', 'pro;')	
minimum wage	http://www.uvm.edu/~vlrs/doc/min_wage.htm	crawl-data/CC-MAIN-2016-07/segments/1454701145751.1/warc/CC-MAIN-20160205193905-00106-ip-10-236-182-209.ec2.internal.warc.gz	711527919	5361	93dcfe9dd985bb7aafa8ca939898734b		6244	110	('false', '(0,109);', 'con;')						('false', '(0,109);', 'con;')										('true', None, None)														('true', None, None)																			('true', None, None)																																										('false', '(0,109);', 'con;')							
minimum wage	http://www.breitbart.com/big-government/2013/03/10/top-5-myths-about-the-minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701153998.27/warc/CC-MAIN-20160205193913-00014-ip-10-236-182-209.ec2.internal.warc.gz	302824320	15930	863e2f314b0794d9f0a44390d10dd048		2804	160	('false', '(9,150);', 'con;')						('false', '(9,150);', 'con;')																												('false', '(9,150);', 'con;')																																		('false', '(9,150);', 'con;')																								('true', None, None)						('false', '(9,150);', 'con;')
minimum wage	http://www.prosandconsof.net/what-are-the-pros-and-cons-of-minimum-wage/	crawl-data/CC-MAIN-2016-07/segments/1454701159985.29/warc/CC-MAIN-20160205193919-00168-ip-10-236-182-209.ec2.internal.warc.gz	607968304	6855	3a34358537988a52e5c003246fc2e35a		2654	193	('false', '(0,192);', 'con;')														('false', '(0,88);', 'con;')																	('true', None, None)										('false', '(27,31);(92,100);', 'con;con;')		('false', '(10,182);', 'con;')																		('false', '(0,88);(92,100);', 'con;con;')																																					
minimum wage	http://www.conservapedia.com/Minimum_wage	crawl-data/CC-MAIN-2016-07/segments/1454701158130.6/warc/CC-MAIN-20160205193918-00116-ip-10-236-182-209.ec2.internal.warc.gz	364125367	10472	f7ef071ef4b63dd59bd81cafd5b35dd8		4357	239	('false', '(74,164);', 'con;')																					('false', '(74,164);', 'con;')																																	('false', '(92,146);', 'con;')							('false', '(74,164);', 'con;')																														('false', '(92,146);', 'con;')					('false', '(74,164);', 'con;')		
minimum wage	http://www.heritage.org/research/reports/2006/07/raising-the-minimum-wage-hurts-vulnerable-workers-job-prospects-without-reducing-poverty	crawl-data/CC-MAIN-2016-07/segments/1454701163438.83/warc/CC-MAIN-20160205193923-00033-ip-10-236-182-209.ec2.internal.warc.gz	458330919	9021	2b247b788788425d8a261aaca2c84f21		1042	177	('false', '(0,38);(109,67);', 'con;con;')															('false', '(0,38);', 'con;')																										('false', '(0,38);(109,67);', 'con;pro;')																				('false', '(0,38);(109,67);', 'con;con;')																														('false', '(0,38);(109,67);', 'con;con;')	('false', '(0,38);', 'con;')						
minimum wage	http://www.christianpost.com/news/minimum-wage-increase-facing-the-facts-is-our-moral-responsibility-116967/print.html	crawl-data/CC-MAIN-2016-07/segments/1454701154682.35/warc/CC-MAIN-20160205193914-00139-ip-10-236-182-209.ec2.internal.warc.gz	336596694	9868	c84be80b30c9e66822e318c4b3c474b9		1187	141	('false', '(7,133);', 'con;')											('false', '(19,121);', 'con;')				('false', '(19,73);', 'con;')															('false', '(7,85);', 'con;')	('false', '(19,121);', 'con;')			('false', '(19,73);', 'con;')																																																																
minimum wage	http://www.theblaze.com/contributions/are-minimum-wages-fair/	crawl-data/CC-MAIN-2016-07/segments/1454701165302.57/warc/CC-MAIN-20160205193925-00008-ip-10-236-182-209.ec2.internal.warc.gz	701320141	23497	5ab3006ea830541bb0444b2272730102		3789	95	('false', '(0,94);', 'con;')						('false', '(0,94);', 'con;')								('false', '(0,94);', 'con;')																	('false', '(0,94);', 'con;')																																					('false', '(0,94);', 'con;')																								('true', None, None)						
minimum wage	http://conversableeconomist.blogspot.co.uk/2012/11/minimum-wage-to-950-980-10.html	crawl-data/CC-MAIN-2016-07/segments/1454701160582.7/warc/CC-MAIN-20160205193920-00311-ip-10-236-182-209.ec2.internal.warc.gz	48275243	21610	de697925c558cc58bdb3c6838c9c4e12		6646	128	('false', '(3,124);', 'con;')																																		('false', '(3,36);(41,63);', 'con;con;')																											('false', '(3,36);(41,86);', 'con;con;')			('false', '(0,127);', 'con;')				('false', '(0,127);', 'pro;')																								('true', None, None)						
minimum wage	http://www.massbudget.org/report_window.php?loc=minimum_wage_effects.html	crawl-data/CC-MAIN-2016-07/segments/1454701154221.36/warc/CC-MAIN-20160205193914-00028-ip-10-236-182-209.ec2.internal.warc.gz	504143113	7722	5f80c2dd3e3721b93f8a830b3ab35391		3173	219	('false', '(14,72);(130,88);', 'con;con;')																															('true', None, None)			('false', '(14,72);(130,88);', 'con;con;')															('true', None, None)																																										('true', None, None)					('true', None, None)		
minimum wage	https://www.questia.com/read/1P3-2587009121/do-minimum-wage-increases-cause-inflation-evidence	crawl-data/CC-MAIN-2016-07/segments/1454701146550.16/warc/CC-MAIN-20160205193906-00206-ip-10-236-182-209.ec2.internal.warc.gz	848704081	18763	c2b65f441d3ae76f6becfbba09978071		123	79	('false', '(24,54);', 'con;')								('false', '(24,54);', 'con;')																							('false', '(24,54);', 'pro;')			('false', '(24,54);', 'con;')				('false', '(24,54);', 'con;')																							('false', '(24,54);', 'con;')																																					
minimum wage	http://www.ncpa.org/commentaries/debate-over-minimum-wage-hike-is-obscured-by-myths	crawl-data/CC-MAIN-2016-07/segments/1454701159376.39/warc/CC-MAIN-20160205193919-00199-ip-10-236-182-209.ec2.internal.warc.gz	601230484	7309	f0a0ab7e8a9ff7afe78817de7d21f5fc		3363	223	('false', '(121,101);', 'con;')															('false', '(121,101);', 'con;')															('false', '(121,101);', 'con;')											('false', '(16,66);(131,91);', 'con;con;')																																																		('false', '(121,101);', 'con;')					('false', '(121,101);', 'con;')		
minimum wage	http://massbudget.org/report_window.php?loc=minimum_wage_job_creation.html	crawl-data/CC-MAIN-2016-07/segments/1454701168076.20/warc/CC-MAIN-20160205193928-00100-ip-10-236-182-209.ec2.internal.warc.gz	141201351	9578	fd5b967dd713ba69495d671d47ab0179		4640	216	('false', '(0,66);(67,148);', 'con;con;')								('false', '(60,6);(67,75);(148,67);', 'con;con;pro;')			('false', '(0,66);(67,148);', 'con;con;')					('false', '(87,55);', 'con;')															('true', None, None)																																																												('true', None, None)							
minimum wage	http://www.eurofound.europa.eu/observatories/eurwork/comparative-information/minimum-wages-in-europe	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00048-ip-10-236-182-209.ec2.internal.warc.gz	398079947	53730	73dd392d591890850921a132060cc19f		56203	128	('false', '(14,113);', 'con;')						('false', '(32,95);', 'con;')		('false', '(32,95);', 'con;')							('false', '(32,95);', 'con;')	('false', '(32,95);', 'con;')																		('false', '(14,113);', 'con;')																																																																
minimum wage	http://www.spur.org/publications/voter-guide/2003-11-01/proposition-l-minimum-wage	crawl-data/CC-MAIN-2016-07/segments/1454701149548.13/warc/CC-MAIN-20160205193909-00321-ip-10-236-182-209.ec2.internal.warc.gz	671154797	12669	785794f8ddae95a4953b718af38e7ca3		12308	95	('false', '(44,50);', 'con;')																															('false', '(44,50);', 'con;')			('false', '(44,50);', 'con;')							('false', '(44,50);', 'con;')																																																		('false', '(44,50);', 'con;')							('false', '(44,50);', 'con;')
minimum wage	http://www.swcollege.com/bef/policy_debates/increase_minimum.html	crawl-data/CC-MAIN-2016-07/segments/1454701163438.83/warc/CC-MAIN-20160205193923-00125-ip-10-236-182-209.ec2.internal.warc.gz	687039092	17875	f72e198cc537f579e2fe900fd37fa0c3		11897	213	('false', '(0,212);', 'con;')																('false', '(88,124);', 'con;')														('false', '(146,66);', 'con;')																															('false', '(138,74);', 'con;')																														('false', '(0,212);', 'con;')	('true', None, None)						
minimum wage	http://votesmart.org/public-statement/160822/calling-for-the-immediate-consideration-of-the-fair-labor-standards-act-of-2005	crawl-data/CC-MAIN-2016-07/segments/1454701158130.6/warc/CC-MAIN-20160205193918-00035-ip-10-236-182-209.ec2.internal.warc.gz	232795095	12821	785d7c2ce495406fbc2eb115d0c465a2		3657	108	('false', '(9,98);', 'con;')																														('true', None, None)	('true', None, None)					('true', None, None)																																														('false', '(9,98);', 'con;')						('true', None, None)										
minimum wage	http://link.springer.com/article/10.1007%2Fs12122-012-9139-8	crawl-data/CC-MAIN-2016-07/segments/1454701147492.21/warc/CC-MAIN-20160205193907-00125-ip-10-236-182-209.ec2.internal.warc.gz	126812700	14956	a73b3b964123af8b34644acd5964fb3b		1146	135	('false', '(4,63);', 'con;')																																				('true', None, None)					('false', '(4,63);', 'con;')																												('false', '(4,63);', 'con;')																									('false', '(4,63);', 'con;')			('false', '(4,63);', 'con;')	
minimum wage	http://www.studymode.com/subjects/disadvantages-of-minimum-wages-page1.html	crawl-data/CC-MAIN-2016-07/segments/1454701158609.98/warc/CC-MAIN-20160205193918-00095-ip-10-236-182-209.ec2.internal.warc.gz	685269475	15705	8d08152082b9824d99a97374f790c880		3425	164	('false', '(27,68);', 'con;')						('false', '(27,68);', 'con;')		('true', None, None)																						('true', None, None)											('true', None, None)																																																								('true', None, None)	
minimum wage	http://www.swlearning.com/economics/policy_debates/increase_minimum.html	crawl-data/CC-MAIN-2016-07/segments/1454701166739.77/warc/CC-MAIN-20160205193926-00262-ip-10-236-182-209.ec2.internal.warc.gz	683500892	19408	d6b5e102d0172b67707bea5e4340488e		46207	125	('false', '(19,51);(75,49);', 'con;con;')															('false', '(19,51);(75,49);', 'con;con;')										('false', '(19,51);', 'con;')																																				('false', '(19,51);(75,49);', 'con;con;')																															('false', '(19,51);(75,49);', 'con;con;')						('false', '(19,51);', 'con;')
minimum wage	http://www.gpnmag.com/print/4356	crawl-data/CC-MAIN-2016-07/segments/1454701147492.21/warc/CC-MAIN-20160205193907-00048-ip-10-236-182-209.ec2.internal.warc.gz	442347043	5901	ca0a73ae4793171b37a6909124e59fe3		4607	185	('false', '(16,168);', 'con;')																																		('true', None, None)																								('true', None, None)										('false', '(16,117);', 'pro;')																						('true', None, None)								('false', '(16,168);', 'con;')
minimum wage	http://www.epi.org/blog/putting-9-minimum-wage-context/	crawl-data/CC-MAIN-2016-07/segments/1454701157443.43/warc/CC-MAIN-20160205193917-00109-ip-10-236-182-209.ec2.internal.warc.gz	392425159	28985	73ec4291bdfe86d0be004ccedc13a097		3255	154	('false', '(74,79);', 'con;')											('false', '(74,79);', 'con;')																			('false', '(74,79);', 'con;')																																																										('true', None, None)								('true', None, None)	('false', '(74,79);', 'con;')	
minimum wage	http://www.newvision.co.ug/new_vision/news/1307311/government-starts-process-minimum-wage	crawl-data/CC-MAIN-2016-07/segments/1454701150206.8/warc/CC-MAIN-20160205193910-00004-ip-10-236-182-209.ec2.internal.warc.gz	565580007	14621	13efb0077a48f4b7921c07023e78bf29		2243	192	('false', '(28,69);(112,53);', 'con;con;')						('false', '(112,53);', 'con;')		('false', '(28,69);(112,53);', 'con;con;')																						('false', '(116,49);', 'con;')	('true', None, None)										('false', '(116,75);', 'con;')																																																									
minimum wage	http://blog.russnelson.com/economics/minimum-wage.html	crawl-data/CC-MAIN-2016-07/segments/1454701163438.83/warc/CC-MAIN-20160205193923-00147-ip-10-236-182-209.ec2.internal.warc.gz	24508455	7533	8241009a6acb195b1b971d105d60bb44		5938	117	('false', '(26,90);', 'con;')						('true', None, None)										('true', None, None)					('false', '(26,90);', 'con;')																																																('false', '(26,90);', 'con;')																													('false', '(26,90);', 'con;')
minimum wage	http://www.nationalreview.com/agenda/369837/presidents-new-minimum-wage-proposal-9-1010-reihan-salam	crawl-data/CC-MAIN-2016-07/segments/1454701148558.5/warc/CC-MAIN-20160205193908-00131-ip-10-236-182-209.ec2.internal.warc.gz	560676662	22271	d82051892b9382324ad809f41b4efe65		5989	186	('false', '(43,142);', 'con;')											('false', '(43,142);', 'con;')					('true', None, None)																		('false', '(43,125);', 'con;')		('false', '(43,142);', 'con;')					('false', '(43,142);', 'con;')																																																									
minimum wage	https://en.wikipedia.org/wiki/Minimum_wage	crawl-data/CC-MAIN-2016-07/segments/1454701152959.66/warc/CC-MAIN-20160205193912-00282-ip-10-236-182-209.ec2.internal.warc.gz	763573139	72418	8546c86b6108d1eacaf1e8d05b7f17bb		34756	236	('false', '(58,112);', 'con;')														('true', None, None)																				('false', '(58,112);', 'con;')			('false', '(0,235);', 'con;')																																																						('true', None, None)							('true', None, None)
minimum wage	https://mises.org/library/what-you-need-know-about-minimum-wage	crawl-data/CC-MAIN-2016-07/segments/1454701148558.5/warc/CC-MAIN-20160205193908-00192-ip-10-236-182-209.ec2.internal.warc.gz	800453694	19204	7bec24e1fbdddf84741dfbf43278f070		5822	89	('false', '(4,84);', 'con;')																				('false', '(4,53);', 'con;')										('false', '(17,71);', 'con;')						('false', '(4,84);', 'con;')					('false', '(17,40);(61,27);', 'con;con;')																																																								('false', '(4,84);', 'con;')	
minimum wage	http://www.politisite.com/2014/01/02/milton-friedman-minimum-wage-myths/	crawl-data/CC-MAIN-2016-07/segments/1454701156448.92/warc/CC-MAIN-20160205193916-00208-ip-10-236-182-209.ec2.internal.warc.gz	587741720	30595	87441fb6d1f0842baf5cdf6e025d176e		17619	182	('false', '(11,81);', 'con;')															('false', '(11,170);', 'pro;')	('false', '(11,81);', 'pro;')																		('false', '(11,81);', 'con;')		('true', None, None)																				('false', '(11,81);', 'con;')																																										
minimum wage	http://www.nber.org/digest/dec98/w6651.html	crawl-data/CC-MAIN-2016-07/segments/1454702018134.95/warc/CC-MAIN-20160205195338-00292-ip-10-236-182-209.ec2.internal.warc.gz	581969001	7970	14d0dce52d3c87f4df6765dc417c4452		1474	221	('false', '(5,121);', 'con;')						('false', '(5,88);', 'con;')																														('true', None, None)																									('false', '(5,121);(141,70);', 'pro;pro;')																															('false', '(5,121);', 'con;')					('true', None, None)	
minimum wage	http://www.epi.org/publication/support-raising-montgomery-county-md-minimum/	crawl-data/CC-MAIN-2016-07/segments/1454701161718.0/warc/CC-MAIN-20160205193921-00236-ip-10-236-182-209.ec2.internal.warc.gz	385631916	29916	49166449c6100f2d3e2034881be2bc97		6448	169	('false', '(72,96);', 'con;')						('false', '(72,96);', 'con;')																									('false', '(72,96);', 'con;')										('false', '(72,50);(127,41);', 'con;con;')																																															('false', '(67,101);', 'con;')			('false', '(72,50);', 'con;')							
